timestamp,main_aqi,co,no,no2,o3,so2,pm2_5,pm10
1693180800,1,203.61,0.0,5.31,41.13,1.64,1.85,2.39
1693184400,1,201.94,0.0,5.65,31.11,0.98,2.14,2.81
1693188000,1,198.6,0.02,5.83,20.03,0.6,2.4,3.21
1693191600,1,195.26,0.08,6.0,12.7,0.54,2.64,3.59
1693195200,1,196.93,0.28,6.94,7.69,0.63,2.94,3.95
1693198800,1,206.95,1.47,9.77,3.62,0.83,3.52,4.69
1693202400,1,223.64,3.55,12.85,2.53,0.95,4.11,5.41
1693206000,1,216.96,0.82,12.0,16.99,1.1,3.97,5.22
1693209600,1,211.95,0.71,9.0,32.54,1.12,4.26,5.3
1693213200,1,210.29,0.59,6.51,47.21,1.1,4.52,5.33
1693216800,2,206.95,0.38,4.41,61.51,1.25,4.49,5.12
1693220400,2,206.95,0.3,3.21,70.81,1.24,4.4,4.94
1693224000,2,206.95,0.27,2.68,74.39,1.3,4.64,5.26
1693227600,2,205.28,0.2,2.27,75.1,1.25,4.25,4.79
1693231200,2,203.61,0.14,2.21,73.67,1.12,3.42,3.8
1693234800,2,203.61,0.1,2.48,73.67,1.03,3.13,3.46
1693238400,2,205.28,0.08,3.64,69.38,0.83,2.97,3.29
1693242000,2,208.62,0.04,5.06,61.51,0.76,3.09,3.46
1693245600,1,210.29,0.01,5.83,55.79,0.81,3.25,3.65
1693249200,1,210.29,0.0,6.0,50.78,0.89,3.42,3.85
1693252800,1,210.29,0.0,6.34,46.49,0.98,3.79,4.26
1693256400,1,211.95,0.0,7.03,42.56,1.01,4.48,5.0
1693260000,1,216.96,0.0,7.97,38.27,1.13,5.56,6.18
1693263600,1,223.64,0.0,9.85,34.33,1.49,6.87,7.65
1693267200,1,230.31,0.0,11.48,31.47,1.71,7.85,8.82
1693270800,1,233.65,0.0,12.0,30.04,1.82,8.58,9.74
1693274400,1,233.65,0.0,11.65,29.33,1.8,8.78,10.14
1693278000,1,230.31,0.0,10.8,29.68,1.71,8.68,10.18
1693281600,1,230.31,0.0,9.85,30.76,1.65,8.17,9.61
1693285200,1,230.31,0.01,10.02,30.76,1.61,7.49,8.71
1693288800,1,233.65,0.06,11.31,28.97,1.53,6.74,7.81
1693292400,1,230.31,0.31,11.48,28.61,1.51,5.99,6.97
1693296000,1,226.97,0.69,9.77,31.47,1.51,5.26,6.19
1693299600,1,220.3,0.88,7.8,37.19,1.58,4.76,5.67
1693303200,1,216.96,0.86,5.65,48.64,1.7,4.59,5.44
1693306800,1,213.62,0.68,4.97,55.79,1.74,4.83,5.64
1693310400,2,211.95,0.56,4.58,61.51,1.83,5.2,5.97
1693314000,2,211.95,0.41,4.46,65.09,1.97,5.5,6.3
1693317600,2,213.62,0.3,4.58,67.23,2.15,5.37,6.21
1693321200,2,213.62,0.22,4.97,67.95,2.32,4.95,5.77
1693324800,2,216.96,0.15,5.83,66.52,2.29,4.42,5.16
1693328400,2,220.3,0.06,6.85,62.94,2.03,3.85,4.51
1693332000,1,223.64,0.01,8.05,57.94,2.24,3.64,4.29
1693335600,1,230.31,0.0,10.37,52.21,3.31,4.31,5.04
1693339200,1,236.99,0.0,12.51,44.7,3.93,5.7,6.52
1693342800,1,243.66,0.0,12.68,37.91,3.49,7.33,8.06
1693346400,1,240.33,0.0,11.14,32.54,2.18,8.22,8.83
1693350000,1,236.99,0.0,9.51,29.33,1.31,8.43,9.03
1693353600,1,233.65,0.0,7.97,27.89,1.0,8.41,9.05
1693357200,1,233.65,0.0,6.85,26.46,0.92,8.39,9.09
1693360800,1,230.31,0.01,6.34,22.89,0.84,8.32,9.09
1693364400,1,223.64,0.02,6.0,19.31,0.73,8.06,8.88
1693368000,1,220.3,0.06,6.34,15.91,0.69,7.76,8.63
1693371600,1,226.97,0.23,8.23,12.52,0.89,7.59,8.48
1693375200,1,230.31,0.86,9.68,13.59,1.27,7.49,8.37
1693378800,1,226.97,1.54,7.54,26.46,2.15,7.13,7.94
1693382400,1,230.31,2.07,6.6,35.05,2.53,7.15,7.98
1693386000,1,226.97,1.75,5.83,49.35,2.77,7.47,8.28
1693389600,2,223.64,0.68,3.26,75.82,2.47,6.74,7.25
1693393200,2,220.3,0.29,1.82,90.12,2.09,6.06,6.4
1693396800,2,220.3,0.2,1.39,94.41,1.94,5.37,5.62
1693400400,2,216.96,0.18,1.23,95.84,1.74,4.87,5.08
1693404000,2,216.96,0.19,1.32,97.27,1.61,4.7,4.89
1693407600,2,213.62,0.2,1.56,97.27,1.52,4.52,4.71
1693411200,2,216.96,0.21,2.36,95.84,1.52,4.83,5.04
1693414800,2,216.96,0.12,3.47,92.98,1.77,5.39,5.63
1693418400,2,223.64,0.02,4.58,91.55,2.47,6.15,6.47
1693422000,2,233.65,0.0,4.37,86.55,2.38,6.09,6.42
1693425600,2,243.66,0.0,3.47,76.53,1.76,4.61,4.85
1693429200,2,247.0,0.0,3.34,67.95,1.55,3.1,3.27
1693432800,2,250.34,0.0,3.38,61.51,1.49,2.13,2.26
1693436400,1,247.0,0.0,3.26,59.37,1.52,2.06,2.19
1693440000,1,243.66,0.0,3.38,57.22,1.73,2.38,2.56
1693443600,1,243.66,0.0,3.64,52.93,1.86,3.01,3.29
1693447200,1,240.33,0.0,3.81,49.35,1.8,3.52,3.95
1693450800,1,236.99,0.0,3.77,47.21,1.64,3.56,4.02
1693454400,1,236.99,0.0,3.68,45.78,1.48,3.38,3.84
1693458000,1,236.99,0.0,4.16,43.27,1.48,3.25,3.73
1693461600,1,236.99,0.19,4.84,41.84,1.58,3.27,3.85
1693465200,1,236.99,0.77,4.37,44.7,1.73,3.26,3.98
1693468800,1,236.99,0.98,3.64,50.78,1.91,3.3,4.17
1693472400,2,233.65,0.83,3.08,60.08,2.24,3.58,4.62
1693476000,2,230.31,0.36,1.95,78.68,1.91,3.0,3.94
1693479600,2,230.31,0.19,1.54,85.12,1.71,2.5,3.16
1693483200,2,226.97,0.12,1.61,85.83,1.68,2.28,2.77
1693486800,2,230.31,0.12,1.71,85.83,1.71,2.26,2.73
1693490400,2,230.31,0.16,1.8,86.55,1.79,2.63,3.11
1693494000,2,233.65,0.2,1.91,85.12,1.67,2.82,3.23
1693497600,2,233.65,0.2,2.44,79.39,1.46,2.7,3.03
1693501200,2,233.65,0.11,3.47,72.24,1.51,2.44,2.74
1693504800,2,230.31,0.01,4.41,65.8,1.71,2.25,2.55
1693508400,1,230.31,0.0,5.1,58.65,1.73,2.24,2.54
1693512000,1,233.65,0.0,5.91,51.5,1.58,2.37,2.67
1693515600,1,233.65,0.0,6.34,45.78,1.34,2.52,2.85
1693519200,1,233.65,0.0,6.0,42.2,1.07,2.56,2.9
1693522800,1,233.65,0.0,5.48,41.13,1.01,2.49,2.82
1693526400,1,236.99,0.0,6.08,40.77,1.22,2.38,2.7
1693530000,1,236.99,0.0,6.77,38.27,1.3,2.21,2.52
1693533600,1,233.65,0.0,6.34,35.41,1.03,1.98,2.27
1693537200,1,226.97,0.0,5.36,36.48,0.83,1.69,1.99
1693540800,1,226.97,0.0,4.67,40.77,0.8,1.49,1.77
1693544400,1,230.31,0.0,5.44,47.21,1.0,1.44,1.7
1693548000,1,230.31,0.01,6.51,50.07,1.19,1.38,1.61
1693551600,1,226.97,0.07,5.06,55.07,1.3,1.03,1.2
1693555200,1,226.97,0.18,4.67,55.07,1.31,0.91,1.07
1693558800,1,223.64,0.3,4.03,55.79,1.36,0.89,1.04
1693562400,1,220.3,0.33,2.96,58.65,1.27,0.84,0.97
1693566000,2,216.96,0.3,2.4,60.08,1.18,0.81,0.93
1693569600,2,213.62,0.29,2.31,61.51,1.19,0.83,0.95
1693573200,2,213.62,0.24,2.48,61.51,1.24,0.97,1.1
1693576800,2,213.62,0.26,2.57,60.8,1.4,1.14,1.29
1693580400,1,211.95,0.29,2.78,58.65,1.53,1.12,1.27
1693584000,1,211.95,0.57,5.18,48.64,1.51,1.12,1.33
1693587600,1,216.96,0.68,8.57,37.91,1.58,1.26,1.62
1693591200,1,223.64,0.22,12.0,29.68,1.77,1.41,1.94
1693594800,1,243.66,0.37,18.16,13.59,1.97,2.13,2.99
1693598400,1,267.03,3.07,19.54,1.65,1.94,3.15,4.41
1693602000,1,280.38,8.49,14.39,0.05,1.71,3.98,5.6
1693605600,1,290.39,13.63,10.11,0.01,1.24,4.76,6.72
1693609200,1,313.76,20.79,7.45,0.0,0.91,6.27,8.52
1693612800,1,343.8,27.72,6.77,0.0,0.77,8.58,11.01
1693616400,2,363.83,31.29,6.94,0.0,0.81,10.78,13.3
1693620000,2,370.5,32.63,6.85,0.0,1.03,12.45,15.06
1693623600,2,363.83,30.85,7.2,0.0,1.36,13.3,16.01
1693627200,2,340.46,25.93,7.8,0.0,1.68,13.1,15.81
1693630800,2,330.45,24.59,6.94,0.0,1.94,12.85,15.56
1693634400,2,340.46,29.5,6.17,0.26,1.86,13.0,15.66
1693638000,2,320.43,20.56,9.42,4.29,1.71,11.19,13.3
1693641600,1,297.07,16.54,8.23,8.49,1.58,9.24,11.24
1693645200,1,280.38,12.18,9.08,16.63,1.64,8.64,10.59
1693648800,2,220.3,1.87,5.65,65.8,5.9,5.05,5.82
1693652400,2,213.62,0.99,3.73,80.11,5.6,5.06,5.6
1693656000,2,211.95,0.64,2.83,91.55,4.71,6.02,6.51
1693659600,2,208.62,0.43,2.12,94.41,2.98,6.27,6.7
1693663200,2,205.28,0.35,1.93,92.98,1.97,5.86,6.25
1693666800,2,203.61,0.34,2.23,91.55,1.73,5.82,6.23
1693670400,2,203.61,0.28,2.78,88.69,1.58,5.75,6.21
1693674000,2,201.94,0.13,3.64,84.4,1.71,5.73,6.28
1693677600,2,201.94,0.01,4.37,80.82,2.03,5.66,6.3
1693681200,2,208.62,0.0,7.63,63.66,1.94,5.96,6.87
1693684800,1,216.96,0.0,11.65,38.62,1.45,6.58,7.88
1693688400,1,216.96,0.03,13.02,21.99,1.0,6.95,8.48
1693692000,1,210.29,0.07,11.82,14.84,0.63,6.93,8.51
1693695600,1,203.61,0.12,9.77,10.37,0.47,6.82,8.38
1693699200,1,198.6,0.18,7.8,7.42,0.41,6.9,8.46
1693702800,1,193.6,0.31,6.51,5.19,0.4,7.04,8.65
1693706400,1,188.59,0.53,5.74,3.26,0.44,7.23,8.97
1693710000,1,185.25,0.91,5.57,1.97,0.54,7.43,9.35
1693713600,1,183.58,1.7,5.91,1.16,0.73,7.58,9.67
1693717200,1,198.6,5.09,7.03,0.36,1.18,8.08,10.37
1693720800,1,230.31,12.29,8.14,0.27,1.61,9.04,11.47
1693724400,1,236.99,11.85,9.94,2.41,1.53,8.93,10.93
1693728000,1,236.99,12.41,9.0,6.35,1.49,8.57,10.43
1693731600,1,226.97,9.95,8.57,13.95,1.34,8.12,9.88
1693735200,2,205.28,1.19,4.28,68.66,1.7,5.43,6.49
1693738800,2,201.94,0.47,2.27,81.54,1.67,5.0,5.76
1693742400,2,203.61,0.33,1.76,85.12,1.67,5.3,5.93
1693746000,2,206.95,0.29,1.69,85.83,1.71,5.56,6.12
1693749600,2,208.62,0.28,1.84,85.83,1.71,5.88,6.42
1693753200,2,213.62,0.25,2.25,85.12,1.73,6.37,6.92
1693756800,2,220.3,0.29,4.03,78.68,1.43,6.97,7.58
1693760400,2,230.31,0.18,6.17,67.95,1.22,7.59,8.31
1693764000,2,233.65,0.02,7.2,60.08,1.15,8.04,8.87
1693767600,1,236.99,0.0,6.94,57.22,0.97,8.48,9.42
1693771200,1,236.99,0.0,6.43,56.51,0.79,9.16,10.14
1693774800,1,236.99,0.0,6.0,57.22,0.69,9.45,10.31
1693778400,1,236.99,0.0,5.57,58.65,0.66,9.25,9.98
1693782000,1,240.33,0.0,5.65,53.64,0.59,9.38,10.08
1693785600,1,240.33,0.0,5.91,45.78,0.47,9.13,9.84
1693789200,1,236.99,0.0,5.65,41.48,0.39,8.27,8.99
1693792800,1,230.31,0.0,5.01,39.7,0.35,7.17,7.9
1693796400,1,226.97,0.0,4.46,37.55,0.35,6.4,7.14
1693800000,1,226.97,0.0,4.5,35.05,0.41,6.0,6.73
1693803600,1,233.65,0.01,6.08,31.11,0.6,5.99,6.74
1693807200,1,243.66,0.44,7.63,29.33,0.76,6.1,6.89
1693810800,1,243.66,1.47,6.17,35.41,0.86,5.87,6.67
1693814400,1,240.33,1.63,4.67,45.42,0.98,5.71,6.51
1693818000,2,233.65,1.2,3.64,60.08,1.18,6.13,6.96
1693821600,2,226.97,0.62,2.44,82.97,1.31,5.9,6.62
1693825200,2,223.64,0.41,1.86,94.41,1.28,5.62,6.27
1693828800,3,223.64,0.36,1.8,101.57,1.36,6.01,6.68
1693832400,3,220.3,0.35,1.88,105.86,1.4,6.36,7.02
1693836000,3,220.3,0.36,2.12,108.72,1.34,6.66,7.28
1693839600,3,223.64,0.38,2.66,110.15,1.33,6.72,7.31
1693843200,3,226.97,0.41,3.64,107.29,1.28,6.77,7.34
1693846800,3,230.31,0.28,4.8,103.0,1.27,6.95,7.56
1693850400,2,233.65,0.05,5.57,97.27,1.25,7.26,7.93
1693854000,2,233.65,0.0,5.27,91.55,1.09,7.28,8.0
1693857600,2,230.31,0.0,4.88,88.69,1.06,7.37,8.15
1693861200,2,230.31,0.0,4.5,87.26,1.04,6.73,7.52
1693864800,2,226.97,0.0,4.16,85.83,1.09,5.13,5.84
1693868400,2,226.97,0.0,3.77,82.97,1.16,4.02,4.69
1693872000,2,230.31,0.0,3.3,80.11,1.16,3.67,4.36
1693875600,2,230.31,0.0,3.0,77.96,1.1,3.66,4.41
1693879200,2,233.65,0.0,2.83,75.82,1.06,3.88,4.7
1693882800,2,236.99,0.0,2.78,74.39,1.09,4.27,5.16
1693886400,2,236.99,0.0,2.91,72.96,1.16,4.68,5.64
1693890000,2,243.66,0.0,4.03,69.38,1.42,4.98,6.01
1693893600,2,250.34,0.16,5.74,62.94,1.71,5.31,6.42
1693897200,1,250.34,0.75,5.65,59.37,1.67,5.12,6.27
1693900800,2,247.0,1.1,4.5,60.8,1.62,4.75,5.95
1693904400,2,243.66,0.94,3.34,67.95,1.62,4.51,5.68
1693908000,2,240.33,0.61,2.4,79.39,1.74,4.38,5.43
1693911600,2,236.99,0.45,2.01,88.69,1.77,4.79,5.75
1693915200,2,233.65,0.39,1.91,95.84,1.85,5.41,6.31
1693918800,3,230.31,0.38,1.99,100.14,1.82,5.66,6.47
1693922400,3,226.97,0.42,2.29,104.43,1.61,5.87,6.6
1693926000,3,226.97,0.5,2.96,105.86,1.43,5.97,6.67
1693929600,3,226.97,0.57,4.24,103.0,1.22,5.96,6.68
1693933200,2,230.31,0.43,5.91,94.41,1.09,5.88,6.64
1693936800,2,230.31,0.08,7.03,85.83,1.04,5.55,6.33
1693940400,2,230.31,0.0,7.37,78.68,1.03,5.13,5.91
1693944000,2,233.65,0.0,8.05,72.24,1.1,5.1,5.91
1693947600,2,233.65,0.0,8.4,66.52,1.06,5.4,6.27
1693951200,2,230.31,0.0,7.54,64.37,0.83,5.92,6.83
1693954800,2,226.97,0.0,6.17,63.66,0.75,6.72,7.67
1693958400,2,226.97,0.0,5.23,62.23,0.76,7.57,8.54
1693962000,1,226.97,0.0,4.84,59.37,0.79,8.17,9.14
1693965600,1,226.97,0.0,4.8,55.07,0.79,8.5,9.48
1693969200,1,230.31,0.0,4.88,51.5,0.79,8.56,9.54
1693972800,1,230.31,0.0,5.4,47.21,0.82,8.37,9.36
1693976400,1,240.33,0.01,7.88,41.84,1.07,8.24,9.26
1693980000,1,250.34,0.46,10.97,36.84,1.3,8.24,9.32
1693983600,1,253.68,2.07,9.77,37.91,1.36,8.16,9.26
1693987200,1,250.34,2.99,7.97,41.84,1.43,8.2,9.33
1693990800,1,247.0,2.51,6.43,52.93,1.53,8.55,9.68
1693994400,2,240.33,1.15,4.11,79.39,2.03,8.79,9.76
1693998000,2,233.65,0.61,2.78,97.27,1.88,8.97,9.77
1694001600,3,226.97,0.41,2.18,107.29,1.62,8.63,9.33
1694005200,3,220.3,0.34,1.97,113.01,1.43,7.35,7.93
1694008800,3,213.62,0.33,2.12,117.3,1.28,6.46,6.97
1694012400,3,213.62,0.36,2.68,118.73,1.22,6.31,6.8
1694016000,3,220.3,0.45,4.46,117.3,1.1,7.12,7.64
1694019600,3,230.31,0.32,6.6,110.15,1.16,8.33,8.91
1694023200,3,240.33,0.04,7.8,104.43,1.31,9.82,10.47
1694026800,2,243.66,0.0,7.63,98.71,1.37,11.46,12.18
1694030400,2,250.34,0.0,7.88,90.12,1.4,12.71,13.5
1694034000,2,250.34,0.0,8.48,79.39,1.28,13.34,14.18
1694037600,2,247.0,0.0,8.48,67.95,0.97,12.85,13.71
1694041200,2,240.33,0.0,7.8,59.37,0.74,11.85,12.72
1694044800,2,233.65,0.0,6.94,54.36,0.62,11.15,12.05
1694048400,2,230.31,0.0,6.0,50.78,0.56,10.92,11.83
1694052000,2,230.31,0.0,5.23,48.64,0.51,10.86,11.78
1694055600,2,226.97,0.0,4.63,46.49,0.5,10.89,11.82
1694059200,2,223.64,0.0,4.58,44.35,0.54,10.94,11.87
1694062800,2,230.31,0.0,6.25,41.13,0.77,10.92,11.87
1694066400,2,236.99,0.24,8.57,38.98,0.98,10.71,11.67
1694070000,2,236.99,1.33,7.63,42.2,1.06,10.0,10.94
1694073600,1,233.65,2.01,6.34,46.49,1.13,9.35,10.28
1694077200,1,230.31,1.82,5.27,56.51,1.25,9.14,10.07
1694080800,2,223.64,0.94,3.56,80.82,1.79,8.57,9.37
1694084400,2,220.3,0.55,2.59,97.27,1.82,8.91,9.66
1694088000,3,216.96,0.41,2.21,107.29,1.73,9.36,10.09
1694091600,3,216.96,0.37,2.21,114.44,1.61,9.18,9.85
1694095200,3,216.96,0.39,2.57,117.3,1.4,9.0,9.63
1694098800,3,216.96,0.45,3.38,117.3,1.22,8.73,9.34
1694102400,3,223.64,0.61,5.83,110.15,1.04,8.8,9.43
1694106000,2,233.65,0.47,9.08,95.84,1.15,9.16,9.86
1694109600,2,240.33,0.06,10.97,84.4,1.33,9.56,10.32
1694113200,2,247.0,0.0,11.14,76.53,1.33,10.12,10.94
1694116800,2,250.34,0.0,11.48,67.23,1.31,10.69,11.57
1694120400,2,250.34,0.0,11.82,57.94,1.16,11.04,11.98
1694124000,2,247.0,0.0,10.8,50.78,0.81,10.85,11.8
1694127600,2,236.99,0.0,8.74,47.92,0.63,10.87,11.81
1694131200,2,233.65,0.0,6.68,47.92,0.61,11.46,12.43
1694134800,2,230.31,0.0,5.65,47.92,0.71,12.1,13.1
1694138400,2,230.31,0.0,5.36,45.42,0.75,12.23,13.27
1694142000,2,230.31,0.0,5.48,41.13,0.72,11.91,12.98
1694145600,2,230.31,0.0,6.25,36.12,0.74,11.5,12.62
1694149200,2,240.33,0.04,9.94,27.54,1.06,11.36,12.55
1694152800,2,257.02,0.91,14.39,19.13,1.34,11.46,12.71
1694156400,2,267.03,4.64,12.68,19.31,1.45,11.3,12.62
1694160000,2,267.03,6.71,10.37,23.25,1.58,11.05,12.43
1694163600,2,263.69,5.81,9.34,32.9,1.73,11.07,12.46
1694167200,2,247.0,1.68,5.65,75.1,3.22,11.09,12.36
1694170800,2,240.33,0.86,3.94,97.27,3.78,12.29,13.51
1694174400,3,236.99,0.58,3.21,113.01,3.99,13.44,14.61
1694178000,3,233.65,0.47,2.96,121.59,4.11,13.3,14.38
1694181600,3,226.97,0.44,3.08,125.89,3.93,12.36,13.32
1694185200,3,226.97,0.45,3.68,127.32,3.76,11.95,12.86
1694188800,2,253.68,1.93,14.91,91.55,3.25,12.44,13.53
1694192400,2,290.39,2.68,28.45,49.35,3.16,13.33,14.71
1694196000,2,313.76,0.55,37.01,23.96,3.31,13.69,15.37
1694199600,2,310.42,0.15,35.64,15.56,2.98,13.68,15.61
1694203200,2,300.41,0.31,31.19,11.44,2.38,13.91,16.02
1694206800,2,290.39,0.51,27.08,8.4,1.64,14.58,16.65
1694210400,2,273.7,0.39,21.76,8.05,0.9,14.86,16.65
1694214000,2,253.68,0.44,16.79,4.83,0.55,14.92,16.64
1694217600,2,233.65,0.45,12.17,3.84,0.5,14.91,16.66
1694221200,2,220.3,0.5,9.25,3.26,0.56,14.95,16.8
1694224800,2,211.95,0.59,7.28,2.73,0.53,15.24,17.2
1694228400,2,206.95,0.76,6.25,2.35,0.48,15.72,17.73
1694232000,2,206.95,1.12,6.08,2.03,0.53,16.3,18.38
1694235600,2,220.3,3.63,6.94,0.83,0.91,17.15,19.35
1694239200,2,247.0,9.39,7.2,0.5,1.24,18.26,20.51
1694242800,2,260.35,12.07,6.77,3.22,1.31,18.64,20.86
1694246400,2,263.69,14.08,6.77,6.44,1.43,18.74,20.97
1694250000,2,267.03,13.3,8.57,12.52,1.59,18.86,21.08
1694253600,3,250.34,1.38,7.03,107.29,6.32,19.2,21.41
1694257200,4,253.68,0.71,5.01,140.19,8.82,22.19,24.44
1694260800,4,253.68,0.47,4.11,165.94,10.13,24.95,27.15
1694264400,4,243.66,0.3,2.91,174.52,7.33,22.17,23.82
1694268000,4,233.65,0.25,2.51,164.51,4.53,18.64,19.95
1694271600,4,226.97,0.25,2.78,157.36,3.46,16.41,17.59
1694275200,3,243.66,0.99,10.88,115.87,2.8,16.28,17.6
1694278800,2,267.03,1.16,20.91,70.1,2.68,17.16,18.77
1694282400,2,283.72,0.14,27.42,40.05,2.86,18.3,20.19
1694286000,2,297.07,0.03,30.5,22.71,2.86,19.87,22.1
1694289600,2,300.41,0.21,31.19,12.16,2.38,21.1,23.6
1694293200,2,290.39,0.39,28.1,8.14,1.62,21.19,23.75
1694296800,2,267.03,0.31,22.62,7.69,0.94,20.25,22.69
1694300400,2,250.34,0.39,19.36,5.1,0.74,19.59,22.09
1694304000,2,240.33,0.45,17.31,3.84,0.81,19.05,21.64
1694307600,2,236.99,0.49,16.45,3.4,1.03,18.87,21.52
1694311200,2,233.65,0.56,15.94,2.95,1.16,18.84,21.54
1694314800,2,230.31,0.78,15.77,2.21,1.21,18.92,21.66
1694318400,2,230.31,1.47,14.91,1.26,1.21,18.99,21.75
1694322000,2,240.33,5.03,12.85,0.28,1.42,19.18,21.94
1694325600,2,263.69,12.52,10.54,0.39,1.61,20.04,22.72
1694329200,2,273.7,15.42,8.83,3.04,1.46,19.77,22.11
1694332800,2,273.7,15.87,8.14,6.62,1.48,19.34,21.5
1694336400,2,267.03,13.19,9.34,13.41,1.49,18.93,20.92
1694340000,3,233.65,1.15,5.65,101.57,2.32,16.23,17.53
1694343600,3,226.97,0.51,3.26,124.45,2.56,16.13,17.3
1694347200,3,220.3,0.34,2.44,135.9,2.56,15.92,17.02
1694350800,4,213.62,0.23,1.78,143.05,2.47,13.59,14.61
1694354400,4,210.29,0.21,1.84,144.48,2.41,13.03,14.12
1694358000,4,211.95,0.22,2.33,144.48,2.62,13.09,14.23
1694361600,3,230.31,0.98,10.71,108.72,2.59,13.75,15.08
1694365200,2,260.35,1.16,21.42,65.09,2.74,14.89,16.49
1694368800,2,283.72,0.14,28.79,34.69,3.01,15.93,17.8
1694372400,2,290.39,0.04,29.13,20.74,2.68,16.76,18.83
1694376000,2,280.38,0.1,25.02,16.27,2.0,17.24,19.35
1694379600,2,263.69,0.08,20.39,17.52,1.31,17.08,18.98
1694383200,2,240.33,0.02,14.91,25.03,0.73,16.1,17.68
1694386800,2,230.31,0.04,13.02,18.95,0.6,16.05,17.56
1694390400,2,223.64,0.08,11.48,13.59,0.64,16.29,17.89
1694394000,2,216.96,0.15,10.37,9.57,0.77,16.57,18.33
1694397600,2,210.29,0.26,9.6,6.53,0.83,16.72,18.63
1694401200,2,203.61,0.46,9.42,4.56,0.86,16.74,18.81
1694404800,2,205.28,1.01,10.2,3.04,0.94,16.91,19.13
1694408400,2,226.97,5.09,11.48,0.66,1.37,17.72,20.12
1694412000,2,270.37,14.75,11.31,0.4,1.71,19.4,21.91
1694415600,2,270.37,9.39,13.71,8.4,1.65,20.99,23.22
1694419200,2,287.06,12.74,11.65,13.23,1.97,21.84,24.31
1694422800,2,297.07,13.3,12.51,19.49,2.41,23.22,25.9
1694426400,3,277.04,3.35,12.68,89.41,9.54,25.97,28.4
1694430000,3,273.7,1.87,10.37,124.45,12.16,26.96,29.28
1694433600,4,270.37,1.17,8.4,153.06,13.35,29.73,31.92
1694437200,4,233.65,0.52,4.41,168.8,9.18,22.9,25.02
1694440800,4,220.3,0.38,3.51,168.8,6.74,19.13,21.75
1694444400,4,216.96,0.38,4.03,167.37,6.5,17.88,20.75
1694448000,3,243.66,1.27,15.08,128.75,5.84,18.11,21.05
1694451600,2,283.72,1.37,30.5,89.41,6.08,19.14,22.2
1694455200,2,320.43,0.13,42.84,65.8,7.63,20.0,23.26
1694458800,2,337.12,0.0,46.61,48.64,8.23,21.01,24.41
1694462400,2,327.11,0.01,41.13,32.9,6.14,19.83,23.22
1694466000,2,293.73,0.03,30.5,23.96,3.1,17.74,20.83
1694469600,2,257.02,0.01,20.05,26.11,1.15,15.73,18.26
1694473200,2,236.99,0.02,15.77,23.96,0.72,14.99,17.18
1694476800,2,223.64,0.02,12.68,22.71,0.6,14.8,16.81
1694480400,2,216.96,0.03,10.97,19.67,0.59,14.73,16.68
1694484000,2,208.62,0.06,9.77,15.02,0.57,14.84,16.77
1694487600,2,203.61,0.14,9.17,10.82,0.57,15.03,17.03
1694491200,2,203.61,0.43,9.6,6.71,0.68,15.36,17.48
1694494800,2,226.97,3.55,12.17,1.54,1.28,16.36,18.7
1694498400,2,270.37,13.63,12.51,0.28,1.88,18.3,20.88
1694502000,2,300.41,18.55,13.19,2.24,2.03,19.9,22.53
1694505600,2,323.77,23.02,13.54,4.83,2.35,21.45,24.19
1694509200,2,340.46,23.47,15.25,9.03,2.59,23.08,26.0
1694512800,3,287.06,2.01,12.85,111.58,5.36,29.46,32.71
1694516400,4,277.04,0.81,6.85,144.48,5.54,31.78,35.05
1694520000,4,270.37,0.5,4.63,158.79,5.36,33.19,36.42
1694523600,4,257.02,0.19,4.46,153.06,4.83,30.58,33.46
1694527200,4,243.66,0.24,4.24,143.05,4.23,26.25,28.64
1694530800,3,233.65,0.28,3.98,138.76,3.73,22.17,24.0
1694534400,3,236.99,0.44,7.97,124.45,3.16,19.56,21.03
1694538000,2,257.02,0.3,15.25,97.27,3.01,19.62,21.15
1694541600,2,280.38,0.01,21.42,74.39,3.13,21.09,22.94
1694545200,2,310.42,0.0,26.39,59.37,3.37,24.01,26.33
1694548800,3,323.77,0.0,26.73,52.93,3.28,25.56,28.02
1694552400,3,307.08,0.0,22.28,48.64,2.5,25.72,28.01
1694556000,3,283.72,0.0,18.68,40.41,1.42,26.24,28.26
1694559600,3,277.04,0.01,17.82,27.54,0.92,26.39,28.34
1694563200,3,273.7,0.06,17.48,15.38,0.82,26.18,28.25
1694566800,3,270.37,0.17,16.28,8.31,0.78,26.42,28.66
1694570400,3,270.37,0.22,13.88,6.97,0.62,28.46,30.64
1694574000,3,273.7,0.17,12.0,9.3,0.64,30.72,32.66
1694577600,3,250.34,0.0,6.6,68.66,4.59,27.64,29.47
1694581200,2,240.33,0.0,5.91,70.1,3.31,23.39,24.84
1694584800,2,240.33,0.01,7.2,63.66,3.01,17.36,18.37
1694588400,2,247.0,0.15,8.23,61.51,3.28,13.52,14.38
1694592000,2,260.35,0.45,7.8,62.23,3.07,11.97,12.8
1694595600,2,260.35,0.73,6.68,65.8,2.53,10.23,11.0
1694599200,2,253.68,0.47,5.65,72.96,2.03,7.15,7.71
1694602800,2,250.34,0.42,5.4,71.53,1.97,5.32,5.71
1694606400,2,250.34,0.55,6.25,65.8,2.53,4.7,5.01
1694610000,2,250.34,0.56,7.03,62.94,3.19,4.11,4.37
1694613600,2,243.66,0.33,7.37,62.94,3.43,3.17,3.42
